loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
2644,5096590,K03093.01,Kepler-1424 b,CONFIRMED,29.609905500,0.9840,7.43300,1.2010e+02,0.014184,1.74,629.0,37.12,7.570000,5812.00,4.329,0.0000,1.1220,0.9770
2646,6289257,K00307.02,Kepler-520 c,CONFIRMED,5.211045970,0.8330,3.34470,1.0270e+02,0.010461,1.18,1107.0,354.82,6.860000,6023.00,4.423,-0.0800,1.0310,1.0270
2650,7050989,K00312.01,Kepler-136 b,CONFIRMED,11.578909260,0.3590,2.72070,2.4340e+02,0.014458,2.06,951.0,193.48,30.850000,6156.00,4.284,0.1400,1.3030,1.1930
2651,7175184,K00369.02,Kepler-144 c,CONFIRMED,10.104631420,0.5710,2.36900,1.1460e+02,0.010177,1.59,1046.0,283.38,27.160000,6070.00,4.157,-0.0800,1.4310,1.0720
2652,8494142,K00370.01,Kepler-145 c,CONFIRMED,42.882479510,0.3910,9.74710,4.0890e+02,0.018777,3.61,709.0,59.60,31.620000,6143.00,4.039,0.1200,1.7630,1.2400
2653,11554435,K00063.01,Kepler-63 b,CONFIRMED,9.434141710,0.5380,2.81120,3.9770e+03,0.059248,5.73,791.0,92.39,23.400000,5578.00,4.518,0.0400,0.8860,0.9430
2654,8494142,K00370.02,Kepler-145 b,CONFIRMED,22.950622780,0.7480,4.48140,1.2980e+02,0.011297,2.17,873.0,137.23,26.600000,6143.00,4.039,0.1200,1.7630,1.2400
2656,6471021,K00372.01,Kepler-539 b,CONFIRMED,125.629147900,0.4710,9.10800,7.8416e+03,0.082594,10.02,388.0,5.35,102.700000,5819.00,4.334,-0.0200,1.1110,0.9720
2662,7582689,K03097.01,Kepler-431 d,CONFIRMED,11.921603500,0.9290,5.00900,4.3200e+01,0.007395,0.87,851.0,123.89,7.130000,6006.00,4.403,0.0700,1.0820,1.0810
2663,7582689,K03097.02,Kepler-431 b,CONFIRMED,6.802579470,0.8890,4.60800,3.2700e+01,0.006153,0.73,1026.0,262.26,5.390000,6006.00,4.403,0.0700,1.0820,1.0810
2664,7582689,K03097.03,Kepler-431 c,CONFIRMED,8.703121540,0.8860,4.80700,3.2000e+01,0.006066,0.72,945.0,188.70,6.650000,6006.00,4.403,0.0700,1.0820,1.0810
2667,6196457,K00285.02,Kepler-92 c,CONFIRMED,26.723169000,0.0350,8.50100,1.9500e+02,0.012689,2.31,781.0,88.10,24.311700,5862.00,4.050,0.1600,1.6700,1.1420
2668,7050989,K00312.02,Kepler-136 c,CONFIRMED,16.399264610,0.1150,3.41080,2.2080e+02,0.013613,1.94,847.0,121.53,36.990000,6156.00,4.284,0.1400,1.3030,1.1930
2669,7419318,K00313.01,Kepler-137 c,CONFIRMED,18.735771270,0.7850,3.03560,5.6720e+02,0.024162,2.10,568.0,24.66,31.000000,5188.00,4.547,-0.0400,0.7950,0.8140
2670,7419318,K00313.02,Kepler-137 b,CONFIRMED,8.436398290,0.5100,3.24510,3.4550e+02,0.017275,1.50,742.0,71.51,17.500000,5188.00,4.547,-0.0400,0.7950,0.8140
2671,7603200,K00314.01,Kepler-138 c,CONFIRMED,13.781094710,0.5450,2.31880,7.5600e+02,0.025926,1.42,402.0,6.17,39.500000,3846.00,4.738,-0.2400,0.5030,0.5050
2672,7603200,K00314.02,Kepler-138 d,CONFIRMED,23.089022410,0.3200,1.70120,5.9830e+02,0.022578,1.24,338.0,3.10,100.700000,3846.00,4.738,-0.2400,0.5030,0.5050
2673,10905239,K00046.02,Kepler-101 c,CONFIRMED,6.029772410,0.3790,3.96100,5.4600e+01,0.006767,1.18,1204.0,496.46,10.870000,5576.00,4.065,0.3000,1.5930,1.0740
2675,8686097,K00374.01,Kepler-540 b,CONFIRMED,172.704608300,0.0040,11.34700,6.5910e+02,0.023415,2.85,355.0,3.77,119.000000,5851.00,4.302,-0.2200,1.1160,0.9100
2679,3323887,K00377.01,Kepler-9 b,CONFIRMED,19.270825843,0.1690,4.12810,6.6605e+03,0.074186,7.74,661.0,45.05,37.840000,5779.00,4.491,0.1200,0.9560,1.0340
2681,9716391,K03025.01,Kepler-1413 b,CONFIRMED,13.182932900,0.0160,3.59400,5.1800e+02,0.020402,1.84,661.0,45.19,28.600000,5382.00,4.571,0.1000,0.8270,0.9280
2682,6929841,K03026.01,Kepler-1414 b,CONFIRMED,3.515754920,0.0610,1.38100,2.3740e+02,0.013745,1.35,1033.0,269.57,19.690000,5094.00,4.450,0.2600,0.9010,0.8330
2683,5088536,K00282.03,Kepler-130 d,CONFIRMED,87.517778700,0.9830,2.55000,1.3650e+02,0.014911,1.85,451.0,9.76,66.700000,5903.00,4.304,-0.1600,1.1370,0.9500
2685,11508644,K03101.01,Kepler-1426 b,CONFIRMED,14.256327200,0.8940,4.79600,2.0610e+02,0.015463,1.73,797.0,95.22,10.970000,6140.00,4.455,-0.0400,1.0270,1.0940
2688,7603200,K00314.03,Kepler-138 b,CONFIRMED,10.312822040,0.0610,2.01380,1.3760e+02,0.010729,0.59,443.0,9.07,39.470000,3846.00,4.738,-0.2400,0.5030,0.5050
2690,8008067,K00316.01,Kepler-139 b,CONFIRMED,15.771110670,0.0090,5.05740,5.4710e+02,0.021029,2.62,752.0,75.61,24.330000,5620.00,4.333,0.3400,1.1430,1.0250
2691,8008067,K00316.02,Kepler-139 c,CONFIRMED,157.065997600,0.0040,8.12890,5.5140e+02,0.021105,2.63,350.0,3.53,150.720000,5620.00,4.333,0.3400,1.1430,1.0250
2693,3323887,K00377.02,Kepler-9 c,CONFIRMED,38.907875170,0.6883,4.52710,6.1591e+03,0.076413,7.98,523.0,17.66,54.340000,5779.00,4.491,0.1200,0.9560,1.0340
2695,3323887,K00377.03,Kepler-9 d,CONFIRMED,1.592959750,0.0779,1.93130,2.4830e+02,0.014209,1.48,1517.0,1251.43,6.399000,5779.00,4.491,0.1200,0.9560,1.0340
2705,11572193,K03109.01,Kepler-1428 b,CONFIRMED,10.676159200,0.4030,4.59400,1.5100e+02,0.011449,1.79,1049.0,285.79,16.490000,6460.00,4.267,0.4000,1.4340,1.3880
2706,11285870,K03110.01,Kepler-1429 b,CONFIRMED,4.484943150,0.3000,2.75200,1.3490e+02,0.010746,1.23,1199.0,488.22,12.030000,6217.00,4.437,-0.0800,1.0510,1.1000
2708,8121310,K00317.01,Kepler-521 b,CONFIRMED,22.208095490,0.0170,7.33270,4.6320e+02,0.019714,3.02,803.0,98.36,23.597100,6336.00,4.266,0.3400,1.4030,1.3240
2709,8156120,K00318.01,Kepler-522 b,CONFIRMED,38.583367900,0.9050,12.39100,1.3882e+03,0.040669,8.56,761.0,79.08,12.240000,6273.00,4.040,0.4400,1.9270,1.4860
2713,8753657,K00321.01,Kepler-406 b,CONFIRMED,2.426304127,0.6940,2.66240,1.8540e+02,0.013272,1.41,1302.0,679.12,5.210000,5678.00,4.484,0.2600,0.9700,1.0430
2718,3942670,K00392.01,Kepler-147 c,CONFIRMED,33.416055300,0.9470,8.60500,2.7580e+02,0.019214,2.98,689.0,53.18,11.210000,6007.00,4.178,0.0700,1.4200,1.1080
2719,3942670,K00392.02,Kepler-147 b,CONFIRMED,12.611968500,0.7090,6.37200,7.6500e+01,0.008559,1.33,953.0,194.90,10.880000,6007.00,4.178,0.0700,1.4200,1.1080
2721,10585738,K03032.01,Kepler-1415 b,CONFIRMED,0.636424848,0.3190,0.94700,2.1790e+02,0.013529,1.31,1846.0,2754.93,4.981000,5343.00,4.538,0.4400,0.8850,0.9880
2726,7676423,K03113.01,Kepler-1430 b,CONFIRMED,2.460500950,0.0520,1.86100,2.7680e+02,0.014909,1.03,969.0,208.54,10.260000,4811.00,4.626,-0.5800,0.6340,0.6200
2728,11714231,K03115.01,Kepler-1431 b,CONFIRMED,5.866012700,0.5390,3.98500,1.8300e+02,0.012764,1.45,1064.0,302.77,9.670000,6020.00,4.427,0.0200,1.0400,1.0510
2729,11720424,K03116.01,Kepler-1432 b,CONFIRMED,23.910705600,0.3980,4.99600,2.9400e+02,0.015991,1.91,709.0,59.76,34.200000,6338.00,4.418,-0.1000,1.0910,1.1370
2731,8753657,K00321.02,Kepler-406 c,CONFIRMED,4.623344910,0.3880,3.01890,6.2000e+01,0.007238,0.77,1050.0,287.25,10.890000,5678.00,4.484,0.2600,0.9700,1.0430
2733,9139084,K00323.01,Kepler-523 b,CONFIRMED,5.835994850,0.1290,2.06200,5.5330e+02,0.021244,1.92,884.0,144.50,21.910000,5423.00,4.542,-0.0600,0.8280,0.8720
2739,3353050,K00384.01,Kepler-541 b,CONFIRMED,5.080057900,0.6360,5.20700,2.2280e+02,0.014349,3.95,1673.0,1851.94,5.940000,6049.00,3.769,-0.0400,2.5200,1.3590
2740,3446746,K00385.01,Kepler-542 b,CONFIRMED,13.144967410,0.5910,3.63990,3.0080e+02,0.016418,1.59,698.0,56.15,22.820000,5411.00,4.477,0.0000,0.8880,0.8620
2741,5695396,K00283.01,Kepler-131 b,CONFIRMED,16.091963690,0.5460,2.89430,4.1580e+02,0.019184,2.13,718.0,62.74,36.550000,5680.00,4.414,0.1200,1.0160,0.9780
2744,8051946,K03038.01,Kepler-1416 b,CONFIRMED,1.495151300,0.9740,3.43000,5.2000e+01,0.009063,1.44,1870.0,2880.38,1.319000,5635.00,4.117,0.1400,1.4520,1.0080
2745,5445681,K03039.01,Kepler-1417 b,CONFIRMED,20.350470400,0.1920,7.22500,1.0180e+02,0.009254,1.01,695.0,55.07,21.330000,5952.00,4.410,-0.2400,1.0020,0.9420
2749,11499192,K03120.01,Kepler-1433 b,CONFIRMED,4.135929270,0.1680,2.37700,1.5620e+02,0.011401,1.43,1226.0,535.42,13.270000,5886.00,4.345,0.1600,1.1520,1.0720
2750,12416661,K03122.01,Kepler-1434 b,CONFIRMED,8.053379120,0.0350,5.38200,3.8300e+01,0.005669,1.28,1320.0,717.70,11.500000,6231.00,3.976,0.2400,2.0620,1.4660
2755,9881662,K00327.01,Kepler-140 b,CONFIRMED,3.254277742,0.3030,2.99030,1.5990e+02,0.011619,1.38,1301.0,675.56,8.050000,5945.00,4.402,0.1600,1.0890,1.0920
2756,9881662,K00327.02,Kepler-140 c,CONFIRMED,91.351481600,0.0080,8.70700,2.1000e+02,0.013179,1.57,428.0,7.93,81.210000,5945.00,4.402,0.1600,1.0890,1.0920
2758,3656121,K00386.01,Kepler-146 b,CONFIRMED,31.158824900,0.0290,5.18030,9.5900e+02,0.028250,3.56,639.0,39.46,47.234000,5951.00,4.319,-0.0200,1.1550,1.0150
2760,3656121,K00386.02,Kepler-146 c,CONFIRMED,76.732455600,0.4620,6.24300,6.8570e+02,0.024437,3.08,473.0,11.86,85.900000,5951.00,4.319,-0.0200,1.1550,1.0150
2761,3733628,K00387.01,Kepler-543 b,CONFIRMED,13.899632330,0.7770,3.57910,1.1217e+03,0.034031,2.46,521.0,17.37,20.270000,4538.00,4.607,-0.2000,0.6630,0.6500
2768,8751796,K03125.01,Kepler-1435 b,CONFIRMED,4.453424180,0.5690,3.65400,4.6600e+01,0.006490,0.90,1331.0,740.51,7.770000,6256.00,4.269,-0.0800,1.2690,1.0870
2770,9907129,K03127.01,Kepler-1436 b,CONFIRMED,9.705693000,0.9410,7.70200,1.4080e+02,0.013675,2.07,1001.0,237.46,3.760000,5808.00,4.178,0.1400,1.3850,1.0560
2772,9527334,K00049.01,Kepler-461 b,CONFIRMED,8.313773040,0.0020,2.96400,8.3740e+02,0.026357,2.74,886.0,145.51,22.000000,5900.00,4.509,0.0700,0.9510,1.0650
2774,11361646,K00330.01,Kepler-524 b,CONFIRMED,7.974205830,0.1280,5.35030,2.9310e+02,0.015639,1.85,974.0,212.75,11.487000,5973.00,4.386,0.0000,1.0810,1.0360
2775,11361646,K00330.02,Kepler-524 c,CONFIRMED,1.888990360,0.0110,3.48600,5.9000e+01,0.007007,0.83,1574.0,1449.92,4.209000,5973.00,4.386,0.0000,1.0810,1.0360
2776,10285631,K00331.01,Kepler-525 b,CONFIRMED,18.684057160,0.8580,6.93290,3.8150e+02,0.020651,3.64,832.0,113.34,11.430000,5548.00,4.038,0.1800,1.6140,1.0380
2777,3964109,K00393.01,Kepler-544 b,CONFIRMED,21.416240830,0.0810,7.08100,3.1450e+02,0.016250,2.09,748.0,74.20,23.413000,6156.00,4.331,0.0000,1.1800,1.0850
2779,3544595,K00069.01,Kepler-93 b,CONFIRMED,4.726740370,0.6570,2.92670,2.7310e+02,0.015943,1.56,1028.0,264.08,9.600000,5648.00,4.472,-0.2000,0.8940,0.8660
2784,5695396,K00283.02,Kepler-131 c,CONFIRMED,25.517274400,0.3220,4.73500,6.6800e+01,0.007472,0.83,615.0,33.91,39.300000,5680.00,4.414,0.1200,1.0160,0.9780
2786,6263593,K03049.01,Kepler-1418 b,CONFIRMED,22.476595200,0.1760,3.43700,4.8140e+02,0.019619,1.21,419.0,7.27,50.180000,4563.00,4.704,-0.7000,0.5670,0.5920
2791,11455181,K03131.01,Kepler-1437 b,CONFIRMED,10.929481500,0.1970,5.89300,1.9690e+02,0.012816,1.21,770.0,83.14,14.090000,5792.00,4.547,-0.1400,0.8640,0.9590
2793,10290666,K00332.01,Kepler-526 b,CONFIRMED,5.458499140,0.6500,4.04480,2.5590e+02,0.015387,1.91,1099.0,344.32,8.080000,5914.00,4.396,0.4600,1.1350,1.1720
2794,10337258,K00333.01,Kepler-527 b,CONFIRMED,13.285364520,0.7740,6.28300,3.7760e+02,0.019435,4.03,1157.0,423.65,10.750000,6534.00,3.973,-0.2600,1.9000,1.2380
2797,12314973,K00279.02,Kepler-450 c,CONFIRMED,15.413081200,0.3720,6.63580,2.6430e+02,0.015072,2.59,944.0,187.39,16.770000,6206.00,4.159,0.2200,1.5730,1.3050
2804,2716801,K03053.01,Kepler-1419 b,CONFIRMED,42.521700600,0.4950,5.72300,6.8560e+02,0.024534,2.45,510.0,15.97,50.900000,5911.00,4.519,-0.1000,0.9140,1.0060
2806,7216284,K03056.01,Kepler-1420 b,CONFIRMED,6.699588510,0.0000,2.83100,2.5370e+02,0.014260,1.24,806.0,99.83,18.350000,5296.00,4.586,0.0700,0.7990,0.9010
2811,5440317,K03141.01,Kepler-1438 b,CONFIRMED,2.319415710,0.4290,1.59100,9.6400e+01,0.009078,1.24,1490.0,1164.84,10.190000,5624.00,4.256,0.3000,1.2480,1.0230
2812,10545066,K00337.01,Kepler-528 b,CONFIRMED,19.783025900,0.0150,5.48980,3.7320e+02,0.017519,2.10,708.0,59.39,28.010000,5747.00,4.335,0.0000,1.0990,0.9530
2814,10552611,K00338.01,Kepler-141 c,CONFIRMED,7.010632400,0.6830,3.06880,3.2730e+02,0.017555,1.50,738.0,70.32,13.190000,4908.00,4.567,0.2200,0.7820,0.8240
2815,10552611,K00338.02,Kepler-141 b,CONFIRMED,3.107626840,0.7000,2.36100,7.7200e+01,0.008591,0.73,968.0,207.72,7.350000,4908.00,4.567,0.2200,0.7820,0.8240
2816,10587105,K00339.01,Kepler-529 b,CONFIRMED,1.980356674,0.7130,2.47430,2.7190e+02,0.016185,2.10,1662.0,1808.41,4.500000,6078.00,4.290,-0.1600,1.1890,1.0050
2817,10587105,K00339.02,Kepler-529 c,CONFIRMED,12.834477100,0.9560,3.84600,2.8100e+02,0.019618,2.55,891.0,149.42,9.100000,6078.00,4.290,-0.1600,1.1890,1.0050
2820,11090556,K02977.01,Kepler-1398 b,CONFIRMED,2.788179300,0.0580,3.39700,5.5800e+01,0.006774,1.02,1510.0,1228.07,6.329000,5758.00,4.168,0.1200,1.3850,1.0290
2821,11090556,K02977.02,Kepler-1398 c,CONFIRMED,4.138276840,0.4990,3.44900,6.3800e+01,0.007466,1.13,1324.0,725.53,8.050000,5758.00,4.168,0.1200,1.3850,1.0290
2823,3234843,K03057.01,Kepler-405 c,CONFIRMED,29.727220000,0.7440,3.45000,1.0102e+03,0.031506,3.02,557.0,22.70,47.100000,5815.00,4.540,-0.1200,0.8770,0.9730
2824,6021275,K00284.01,Kepler-132 d,CONFIRMED,18.010199560,0.9660,3.51600,1.7770e+02,0.016020,1.93,758.0,77.99,12.360000,5931.00,4.322,-0.2400,1.1010,0.9290
2825,3234843,K03057.02,Kepler-405 b,CONFIRMED,10.613687120,0.0240,3.49800,5.5980e+02,0.021552,2.06,785.0,89.65,23.680000,5815.00,4.540,-0.1200,0.8770,0.9730
2829,5688790,K03144.01,Kepler-1439 b,CONFIRMED,8.073940970,0.9280,2.45500,1.0560e+03,0.036630,1.59,420.0,7.33,11.670000,3675.00,4.869,-0.3200,0.3980,0.4280
2832,10908248,K03146.01,Kepler-1440 b,CONFIRMED,39.859505000,0.3980,7.98700,1.5550e+02,0.011483,1.62,597.0,29.97,35.500000,5675.00,4.209,0.1200,1.2920,0.9840
2834,10878263,K00341.01,Kepler-414 c,CONFIRMED,7.170710381,0.1880,2.92250,8.6330e+02,0.026573,2.73,890.0,148.09,18.930000,5497.00,4.437,0.0200,0.9410,0.8840
2835,10878263,K00341.02,Kepler-414 b,CONFIRMED,4.699652821,0.1350,2.55300,3.5140e+02,0.016925,1.74,1024.0,260.54,14.190000,5497.00,4.437,0.0200,0.9410,0.8840
2836,10982872,K00343.01,Kepler-142 c,CONFIRMED,4.761705895,0.3840,3.30610,4.9710e+02,0.020577,2.75,1201.0,491.37,10.430000,5794.00,4.263,0.0700,1.2250,1.0040
2837,10982872,K00343.02,Kepler-142 b,CONFIRMED,2.024143568,0.5130,2.52730,2.3940e+02,0.014511,1.94,1597.0,1535.09,5.400000,5794.00,4.263,0.0700,1.2250,1.0040
2839,4141376,K00280.01,Kepler-1655 b,CONFIRMED,11.872908140,0.9040,2.53420,3.3270e+02,0.019838,2.25,863.0,131.55,16.910000,6147.00,4.412,-0.1800,1.0400,1.0140
2840,9468551,K02980.01,Kepler-1399 b,CONFIRMED,1.638652525,0.3650,1.95200,1.6690e+02,0.012008,1.29,1610.0,1585.07,6.090000,6119.00,4.472,-0.1600,0.9810,1.0390
2841,9076971,K02981.01,Kepler-1400 b,CONFIRMED,9.066876130,0.9280,3.38100,3.6720e+02,0.022102,1.90,725.0,65.52,8.820000,5142.00,4.515,-0.1800,0.7890,0.7450
2843,11019987,K03060.01,Kepler-1421 b,CONFIRMED,6.913173200,0.2640,4.73000,3.9100e+01,0.005778,0.91,1209.0,505.00,10.850000,6296.00,4.210,0.0700,1.4440,1.2330
2845,10924562,K03063.01,Kepler-1422 b,CONFIRMED,18.605204600,0.0930,6.82900,2.4250e+02,0.014369,1.94,833.0,113.88,21.030000,6572.00,4.365,0.0700,1.2380,1.2980
2848,7534267,K03147.01,Kepler-1441 b,CONFIRMED,39.442078100,0.4200,7.02900,1.7240e+02,0.012063,2.51,682.0,51.14,39.500000,5430.00,3.923,0.1600,1.9020,1.1060
2852,10386922,K00289.02,Kepler-511 b,CONFIRMED,296.637581700,0.4290,16.42500,2.7631e+03,0.048876,7.56,332.0,2.88,132.000000,5866.00,4.117,-0.2000,1.4170,0.9580
2853,10982872,K00343.03,Kepler-142 d,CONFIRMED,41.808503100,0.0110,7.79700,1.9040e+02,0.012520,1.67,582.0,27.15,41.480000,5794.00,4.263,0.0700,1.2250,1.0040
2855,11015108,K00344.01,Kepler-530 b,CONFIRMED,39.309440960,0.0280,5.77000,1.1321e+03,0.030434,2.87,488.0,13.46,53.610000,5607.00,4.536,-0.0400,0.8630,0.9320
2856,11074541,K00345.01,Kepler-531 b,CONFIRMED,29.884877230,0.6580,4.56120,1.2757e+03,0.034344,2.81,453.0,9.95,39.900000,4883.00,4.549,-0.0800,0.7490,0.7250
2857,11100383,K00346.01,Kepler-532 b,CONFIRMED,12.924898030,0.7680,2.68110,9.5900e+02,0.031196,2.62,620.0,34.95,25.300000,5103.00,4.584,0.0000,0.7680,0.8250
2866,6021275,K00284.02,Kepler-132 c,CONFIRMED,6.414912770,0.8690,3.36290,1.2100e+02,0.011625,1.40,1069.0,309.12,7.600000,5931.00,4.322,-0.2400,1.1010,0.9290
2871,10933561,K00291.01,Kepler-133 c,CONFIRMED,31.517794630,0.5610,7.63400,3.5760e+02,0.017813,2.72,663.0,45.68,26.790000,5611.00,4.144,0.1600,1.4000,0.9950
2872,10933561,K00291.02,Kepler-133 b,CONFIRMED,8.129998580,0.8960,2.14920,1.4800e+02,0.013332,2.04,1041.0,277.89,13.680000,5611.00,4.144,0.1600,1.4000,0.9950
2874,11075737,K00292.01,Kepler-97 b,CONFIRMED,2.586639524,0.3490,2.25300,2.1770e+02,0.013613,1.44,1328.0,735.48,8.370000,5780.00,4.421,-0.2000,0.9660,0.8990
2876,11194032,K00348.01,Kepler-533 b,CONFIRMED,28.511176390,0.7700,4.59410,1.8446e+03,0.043430,3.27,423.0,7.55,33.400000,4687.00,4.627,0.0000,0.6900,0.7480
2880,11442793,K00351.01,Kepler-90 h,CONFIRMED,331.597273200,0.0200,14.40400,8.3221e+03,0.083115,10.89,294.0,1.76,190.456000,5970.00,4.317,0.1000,1.2000,1.0890
2881,5520547,K02990.01,Kepler-1401 b,CONFIRMED,11.200588550,0.9560,4.56200,2.1990e+02,0.017306,1.70,808.0,100.91,6.620000,6038.00,4.524,-0.2800,0.8980,0.9820
2883,8866102,K00042.01,Kepler-410 A b,CONFIRMED,17.833678340,0.0130,4.51120,3.2690e+02,0.016638,2.43,866.0,132.94,30.706000,6407.00,4.268,0.0000,1.3370,1.2080
2884,4143755,K00281.01,Kepler-510 b,CONFIRMED,19.556620030,0.6060,8.08700,2.9890e+02,0.016490,2.45,797.0,95.35,15.100000,5671.00,4.094,-0.3600,1.3600,0.8390
2886,11244137,K02994.01,Kepler-1402 b,CONFIRMED,2.033874830,0.2380,3.09700,7.3600e+01,0.007727,1.60,1789.0,2422.92,4.951000,5282.00,3.913,0.1600,1.8990,1.0750
2888,5865654,K03071.01,Kepler-1423 b,CONFIRMED,23.955398600,0.6690,3.20400,2.2870e+02,0.014603,2.84,741.0,71.16,43.600000,5011.00,3.903,0.0700,1.7810,0.9260
2893,11259686,K00294.01,Kepler-512 b,CONFIRMED,34.435938700,0.0170,5.82000,4.2450e+02,0.018691,2.78,652.0,42.68,46.043000,5929.00,4.243,0.3000,1.3630,1.1850
2894,11547513,K00295.01,Kepler-134 b,CONFIRMED,5.317440164,0.7200,2.93310,2.9250e+02,0.016817,1.94,1105.0,351.52,9.970000,5923.00,4.377,-0.1400,1.0540,0.9660
2895,11547513,K00295.02,Kepler-134 c,CONFIRMED,10.105757640,0.8280,2.01380,1.1680e+02,0.011144,1.28,892.0,149.40,22.250000,5923.00,4.377,-0.1400,1.0540,0.9660
2896,11802615,K00296.01,Kepler-513 b,CONFIRMED,28.862365710,0.7780,5.40330,4.4920e+02,0.021303,2.53,623.0,35.56,27.000000,5725.00,4.326,-0.0800,1.0880,0.9150
2897,11442793,K00351.02,Kepler-90 g,CONFIRMED,210.601384300,0.0020,11.99220,4.1593e+03,0.058748,7.70,342.0,3.22,142.042000,5970.00,4.317,0.1000,1.2000,1.0890
2899,11442793,K00351.03,Kepler-90 d,CONFIRMED,59.737144300,0.0050,8.00060,5.6640e+02,0.021678,2.84,520.0,17.26,58.279100,5970.00,4.317,0.1000,1.2000,1.0890
2901,11521793,K00352.01,Kepler-143 c,CONFIRMED,27.082397340,0.9150,5.01190,4.2320e+02,0.022782,3.25,703.0,57.77,18.900000,5857.00,4.204,-0.0400,1.3050,0.9930
2905,3848275,K02995.01,Kepler-1403 b,CONFIRMED,5.194927470,0.0930,3.16700,2.7290e+02,0.015196,2.03,1238.0,554.37,12.680000,6415.00,4.374,0.2100,1.2240,1.2930
2906,12021625,K02996.01,Kepler-1404 b,CONFIRMED,15.931441200,0.6040,2.43500,5.5670e+02,0.022469,1.77,596.0,29.83,41.200000,5380.00,4.616,-0.4000,0.7210,0.7860
2908,4175630,K02998.01,Kepler-1405 b,CONFIRMED,28.227413000,0.0250,5.78200,1.1134e+03,0.030469,2.82,565.0,24.03,38.420000,5858.00,4.553,-0.2600,0.8490,0.9400
2914,6021275,K00284.03,Kepler-132 b,CONFIRMED,6.178173660,0.7750,3.26010,1.0190e+02,0.010125,1.22,1082.0,324.69,9.420000,5931.00,4.322,-0.2400,1.1010,0.9290
2917,11905011,K00297.01,Kepler-514 b,CONFIRMED,5.651789220,0.9060,3.09330,1.3410e+02,0.012704,2.03,1248.0,574.71,6.390000,6085.00,4.218,0.4800,1.4630,1.2900
2918,12785320,K00298.01,Kepler-515 b,CONFIRMED,19.963672080,0.8460,2.64030,2.7090e+02,0.017335,1.50,564.0,23.88,32.600000,5250.00,4.541,-0.1600,0.7900,0.7900
2920,2692377,K00299.01,Kepler-98 b,CONFIRMED,1.541676547,0.3620,1.91180,2.9650e+02,0.015785,1.88,1592.0,1517.84,5.880000,5533.00,4.337,0.1800,1.0890,0.9400
2923,11568987,K00354.01,Kepler-534 b,CONFIRMED,15.959956110,0.5260,4.31490,5.2320e+02,0.021520,2.27,721.0,63.95,24.700000,5936.00,4.501,0.0700,0.9650,1.0750
2925,11621223,K00355.01,Kepler-535 b,CONFIRMED,4.903321801,0.0160,2.88870,3.3450e+02,0.016695,2.37,1247.0,570.65,13.195000,6045.00,4.276,0.1600,1.2980,1.1660
2926,11624249,K00356.01,Kepler-536 b,CONFIRMED,1.827081930,0.0330,1.96401,1.1647e+03,0.030822,5.95,1877.0,2925.17,7.346400,5311.00,3.864,-0.4600,1.7690,0.8340
2930,3852655,K03002.01,Kepler-1406 b,CONFIRMED,11.629041590,0.9250,2.97000,8.8000e+01,0.010571,1.31,854.0,125.89,12.240000,5721.00,4.307,0.0000,1.1310,0.9450
2932,5088536,K00282.01,Kepler-130 c,CONFIRMED,27.508715750,0.5770,5.92910,6.3920e+02,0.023998,2.98,663.0,45.66,29.990000,5903.00,4.304,-0.1600,1.1370,0.9500
2933,6103377,K03004.01,Kepler-1407 b,CONFIRMED,20.070875700,0.6430,6.35400,4.0570e+02,0.019355,3.20,826.0,110.19,19.110000,5902.00,4.128,0.1600,1.5130,1.1200
2939,8037145,K00520.03,Kepler-176 d,CONFIRMED,25.752749770,0.5160,2.76780,7.3890e+02,0.025190,2.27,501.0,14.88,63.000000,4963.00,4.501,0.1600,0.8260,0.7890
2942,8806123,K00523.01,Kepler-177 c,CONFIRMED,49.411211270,0.8850,5.27800,3.1840e+03,0.061052,6.77,497.0,14.48,41.870000,5768.00,4.434,0.1400,1.0150,1.0210
2943,8806123,K00523.02,Kepler-177 b,CONFIRMED,36.856775800,0.0500,7.49500,7.1410e+02,0.024202,2.68,549.0,21.40,38.430000,5768.00,4.434,0.1400,1.0150,1.0210
2945,8355239,K00574.02,Kepler-189 b,CONFIRMED,10.399861730,0.7570,3.37700,2.7530e+02,0.016629,1.50,678.0,49.86,15.970000,4963.00,4.501,0.1600,0.8260,0.7890
2947,8367113,K00575.01,Kepler-606 b,CONFIRMED,24.315740090,0.6530,4.13440,6.4330e+02,0.024496,2.80,683.0,51.53,35.500000,6242.00,4.442,-0.1000,1.0470,1.1040
2950,9115800,K00421.01,Kepler-548 b,CONFIRMED,4.454194254,0.4790,2.30610,1.6042e+04,0.117743,11.76,1017.0,252.22,14.918000,5359.00,4.425,-0.0600,0.9150,0.8120
2952,9478990,K00423.01,Kepler-39 b,CONFIRMED,21.087195300,0.0650,5.92691,8.8947e+03,0.086833,14.43,873.0,137.06,29.494000,6266.00,4.101,-0.2800,1.5220,1.0660
2954,6850504,K00070.04,Kepler-20 e,CONFIRMED,6.098556030,0.2100,2.98150,8.4400e+01,0.008309,0.84,927.0,174.30,15.420000,5465.00,4.449,0.0200,0.9250,0.8760
